task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
43,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.8881761424168,33.74598584284163,0.0302048992569657,0.7559999546100579,0.7468893118364005,1,0.029392614358851564,0.000812284898114135,0.890537281036377,0.6233760967254638,,,0,0.155,10.865842057993781,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
44,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.50101448538558,31.088049120539672,0.0280078707027695,0.7483404018712003,0.7360100063280038,0,0.027582224020286976,0.0004256466824825221,0.3615821170806885,0.2531074819564819,,,0,0.155,10.928083671456534,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
45,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.431909465418656,30.9540923694027,0.03566391655610043,0.7498723124189719,0.7365735676140359,1,0.03479601929202926,0.0008678972640711767,0.3889826393127441,0.2722878475189209,,,0,0.155,6.908148264472006,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
46,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.83408543467695,35.2986469840245,0.02917514926026355,0.7481361471314975,0.747476418451628,1,0.02831771540707068,0.000857433853192872,0.9190825843811035,0.6433578090667724,,,0,0.155,10.465245742982626,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
47,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.17720576127869,33.41847678556436,0.031613350551114666,0.7504510341814633,0.7614988730992213,1,0.02958048804898872,0.0020328625021259427,1.60085862159729,1.1206010351181028,,,0,0.155,10.665863460589845,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
48,Centralized-DQN,1,edge_1,0,0,0.3,0,1,0,35.64720477362786,38.116872686329955,0.029948663320409394,0.7519829447292348,0.7492458901802933,0,0.028980643181994482,0.0009680201384149124,1.0051148414611817,0.7035803890228272,,,0,0.155,10.887189202290049,1,edge_1,0,0,0.0,0.8,0.935208013180268,0.845,1.0,0.7902507711373264,1,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
49,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.75236788591834,28.60330885164656,0.029931215899755784,0.7469106186932803,0.7473670027641169,1,0.02813680449915584,0.0017944114005999435,0.9137627601623535,0.6396339321136474,,,0,0.155,10.674668785464519,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
50,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.65210203740667,27.737004785385373,0.02803828600762718,0.7409191463286628,0.7465490446694143,1,0.0272334820411882,0.0008048039664389793,0.87399338722229,0.611795371055603,,,0,0.155,10.58770593926661,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
51,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.10992490194793,27.09695205398241,0.029467469133172705,0.7419063775705601,0.7571236384409594,1,0.028078312718559977,0.0013891564146127295,1.3881333732604981,0.9716933612823486,,,0,0.155,10.322597224200727,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
52,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.49469070932087,34.04184709932022,0.031622426032008266,0.7418382926573258,0.7671060575425969,1,0.02873416196262761,0.0028882640693806546,1.8734816455841063,1.3114371519088743,,,0,0.155,10.29264120794145,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.172937,0.335923,0.0,0.003684
