task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
510,MILP,0,terminal,0,0,0.3,0,0,1,36.36006113614132,54.575079005644,0.05920520595409936,0.5403858145083277,0.48453632455780243,0,0.05920520595409936,0.0,1.7655990886688233,1.2359193620681763,,,0,0.155,13.091898837677181,0,terminal,0,0,0.0,0.8,0.6662392762158176,0.845,1.0,0.5629721884023658,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
511,MILP,0,terminal,0,0,0.3,0,0,1,36.455211260518304,57.05047294058751,0.059320970246509966,0.5403404245661715,0.4850065058869641,0,0.059320970246509966,0.0,1.8204639530181885,1.2743247671127318,,,0,0.155,12.851824913488656,0,terminal,0,0,0.0,0.8,0.6389992822405318,0.845,1.0,0.5399543934932494,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
512,MILP,0,terminal,0,0,0.3,0,0,1,35.98762493880931,55.94335643705146,0.05840419625225263,0.5404765943926401,0.48156210076724504,0,0.05840419625225263,0.0,1.418540678024292,0.9929784746170043,,,0,0.155,13.365007291314512,0,terminal,0,0,0.0,0.8,0.6432868392389591,0.845,1.0,0.5435773791569204,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
513,MILP,0,terminal,0,0,0.3,0,0,1,35.90299288516685,55.792080723595646,0.05815041233621829,0.5405219843347963,0.4805989922108557,0,0.05815041233621829,0.0,1.3061567592620849,0.9143097314834593,,,0,0.155,13.032900302895651,0,terminal,0,0,0.0,0.8,0.6435141407081941,0.845,1.0,0.543769448898424,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
514,MILP,0,terminal,0,0,0.3,0,1,0,35.83301325041901,71.13149495809041,0.057710340931778924,0.5402950346240153,0.4793109957620485,0,0.057710340931778924,0.0,1.1558620834350586,0.809103458404541,,,0,0.155,12.862955121704518,0,terminal,0,0,0.0,0.8,0.5037573478742612,0.845,1.0,0.4256749589537507,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
515,MILP,0,terminal,0,0,0.3,0,0,1,35.957500103420145,59.46160896808258,0.05798112442112654,0.5405446793058744,0.4799660238002519,0,0.05798112442112654,0.0,1.2322964763641358,0.8626075334548949,,,0,0.155,13.943541240600739,0,terminal,0,0,0.0,0.8,0.6047179134140346,0.845,1.0,0.5109866368348592,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
516,MILP,0,terminal,0,0,0.3,0,0,1,36.23437640511386,56.68642422461464,0.059096360790788914,0.5405673742769525,0.48392064212091274,0,0.059096360790788914,0.0,1.6937558841705322,1.1856291189193724,,,0,0.155,13.909921251453609,0,terminal,0,0,0.0,0.8,0.6392073040546453,0.845,1.0,0.5401301719261753,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
517,MILP,0,terminal,0,0,0.3,0,0,1,36.259892647611736,59.086540892907614,0.05942432361953063,0.5403177295950934,0.48540399379017124,0,0.05942432361953063,0.0,1.8668463134765625,1.3067924194335936,,,0,0.155,14.406094063942895,0,terminal,0,0,0.0,0.8,0.6136743173598803,0.845,1.0,0.5185547981690989,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
518,MILP,0,terminal,0,0,0.3,0,0,1,36.03104708950164,56.484975544956185,0.05827428873058318,0.5402723396529372,0.4813534637573399,0,0.05827428873058318,0.0,1.39419508934021,0.9759365625381469,,,0,0.155,14.448964531013623,0,terminal,0,0,0.0,0.8,0.6378872743040256,0.845,1.0,0.5390147467869016,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
519,MILP,0,terminal,0,0,0.3,0,0,1,35.460177669805184,55.70818543722618,0.05610786763720768,0.5405900692480305,0.4732190835728464,0,0.05610786763720768,0.0,0.4450045585632324,0.31150319099426266,,,0,0.155,14.501479025749132,0,terminal,0,0,0.0,0.8,0.6365344229307717,0.845,1.0,0.5378715873765021,1,,,140451.8347,0.007277,0.02183,0.066769,0.200307,0.000406,0.218326
