task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
10,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.4750542876774,31.140680771573948,0.036054127047713026,0.7499744397888233,0.7417354305387689,1,0.03524425959083487,0.0008098674568781586,0.6399539947509766,0.44796779632568356,,,0,0.155,5.259858232140429,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
11,Round-Robin,3,edge_3,0,0,0.3,0,0,1,36.43278484372693,41.87537617479142,0.053923410634975216,0.7435744579448001,0.7669391634303117,0,0.0482816540625569,0.005641756572418321,1.865367202758789,1.3057570419311524,,,0,0.155,9.563589591273994,3,edge_3,0,0,0.0,0.8,0.8700288372730874,0.845,1.0,0.7351743674957588,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
12,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.65762109945663,21.33319683562243,0.028868373240893485,0.747795722565326,0.7429071687822297,1,0.027964871948903177,0.000903501291990309,0.6969242668151856,0.4878469867706299,,,0,0.155,4.18810462307269,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
13,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.84989011391578,31.113655422972474,0.038377185710058964,0.7489531660903089,0.7601327300998818,1,0.036596517336815695,0.001780668373243271,1.5344363307952882,1.0741054315567016,,,0,0.155,5.47180116993749,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
14,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.35340036530016,39.17854379072935,0.04767092107649183,0.7471148734329831,0.7407244418963729,0,0.04620483866016246,0.0014660824163293758,0.5907994174957275,0.4135595922470092,,,0,0.155,9.712270176714792,3,edge_3,0,0,0.0,0.8,0.9023663705863841,0.845,1.0,0.7624995831454946,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
15,Round-Robin,1,edge_1,0,0,0.3,0,1,1,35.96725785322477,26.894455222451796,0.031230572830734313,0.7523574117520234,0.7587433177506383,0,0.029666854514912536,0.001563718315821778,1.466882677078247,1.0268178739547729,,,0,0.155,3.8082704450300278,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
16,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.36346110252257,29.32868604039289,0.037527818994654176,0.7474893404557718,0.7482737069331219,0,0.03534904628346974,0.002178772711184432,0.9578469944000244,0.670492896080017,,,0,0.155,5.577451576698056,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
17,Round-Robin,3,edge_3,0,0,0.3,0,0,1,36.50324041042136,52.76443552791053,0.05254053817695505,0.7509957134873376,0.7666512881955705,0,0.05000190881735144,0.002538629359603612,1.851370620727539,1.2959594345092773,,,0,0.155,9.40267659780425,3,edge_3,0,0,0.0,0.8,0.6918152358725118,0.845,1.0,0.5845838743122724,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
18,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.59852967913749,27.36655651283838,0.029650222716795533,0.7484084867844346,0.7492503352710573,1,0.028474557979198734,0.0011756647375967982,1.0053309631347656,0.7037316741943358,,,0,0.155,3.95857271522138,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
19,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.525930956250924,33.073689900738955,0.037874360583014216,0.7477616801087089,0.7504324877607907,1,0.035577171499316426,0.002297189083697792,1.0628075790405274,0.7439653053283691,,,0,0.155,5.4909824066049175,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
20,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.79995407435488,49.999174535076634,0.052868315110284995,0.7441872221639088,0.7606808804825888,0,0.04773096973121055,0.005137345379074449,1.5610875701904297,1.0927612991333007,,,0,0.155,10.870521740302244,3,edge_3,0,0,0.0,0.8,0.7160109023247899,0.845,1.0,0.6050292124644475,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
21,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.78412816110282,20.637970609956184,0.029075398262220706,0.7430978635521601,0.7491799695744898,0,0.027717528641522014,0.001357869620698691,1.001909761428833,0.7013368330001831,,,0,0.155,4.087113958654018,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
22,Round-Robin,2,edge_2,0,0,0.3,0,0,1,36.11322654729131,31.74156395210566,0.03865470022612781,0.7427233965293716,0.7651142910655258,1,0.035908459057536694,0.0027462411685911133,1.7766413497924805,1.2436489448547363,,,0,0.155,5.703338388847565,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
23,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.60560139966399,47.00702929245787,0.04850356440036858,0.7454467930587431,0.7501277358137368,0,0.046855796784840656,0.0016477676155279225,1.0479904460906981,0.7335933122634887,,,0,0.155,11.520818422904192,3,edge_3,0,0,0.0,0.8,0.7574527030444954,0.845,1.0,0.6400475340725986,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
24,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.824141232356496,21.640340056509135,0.030254126127725434,0.745889344994766,0.7521971750638132,1,0.028314135545179395,0.0019399905825460367,1.1486072158813476,0.8040250511169433,,,0,0.155,3.833013951708476,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
25,Round-Robin,2,edge_2,0,0,0.3,0,1,1,35.85263478482273,33.138330805153494,0.037636114776445795,0.7429957361823087,0.7641426589923481,0,0.03587571653164618,0.0017603982447996173,1.7294003009796142,1.2105802106857297,,,0,0.155,5.766702415259689,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
26,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.740934565032184,47.184870406493474,0.049687216261031404,0.744255307077143,0.755085593159291,0,0.04712534674424666,0.0025618695167847418,1.2890429878234864,0.9023300914764404,,,0,0.155,11.658684240758648,3,edge_3,0,0,0.0,0.8,0.7574659897786558,0.845,1.0,0.6400587613629641,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
27,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.61510366137596,29.441613695700173,0.030936257176919613,0.7440510523374402,0.758552996585997,1,0.02847743218687049,0.002458824990049124,1.4576292037963867,1.0203404426574707,,,0,0.155,3.6964306190086917,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
28,Round-Robin,2,edge_2,0,0,0.3,0,0,1,36.32995011382289,31.488931065878596,0.03794646888273304,0.7450723260359545,0.7633115698147226,1,0.03617418855342716,0.0017722803293058742,1.6889924907684326,1.1822947435379028,,,0,0.155,5.8926534909211,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
29,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.93032058915645,40.96198775599325,0.04901959890910931,0.744017009880823,0.7530755926303923,0,0.04684574873634902,0.0021738501727602915,1.191316146850586,0.8339213027954101,,,0,0.155,11.77021612679229,3,edge_3,0,0,0.0,0.8,0.8771625245139476,0.845,1.0,0.7412023332142857,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
30,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.764571530731956,26.33690601423632,0.028219588022971843,0.7418382926573258,0.7470863955724951,1,0.0273995178312875,0.0008200701916843445,0.9001195526123047,0.6300836868286133,,,0,0.155,3.90257296117563,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
31,Round-Robin,2,edge_2,0,0,0.3,0,1,1,35.803635009043944,29.73523854859219,0.035699575294531535,0.7415319105477715,0.7477183043952291,1,0.034247801192436964,0.0014517741020945686,0.930843152999878,0.6515902070999146,,,0,0.155,5.902200479854322,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
32,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.784438726335885,37.80343340027037,0.04898405980359945,0.7417021228308572,0.7484703575759147,0,0.045787485399054036,0.003196574404545415,0.9674082088470459,0.6771857461929321,,,0,0.155,11.35708960936424,3,edge_3,0,0,0.0,0.8,0.9465922935476002,0.845,1.0,0.7998704880477222,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
33,Round-Robin,1,edge_1,0,0,0.3,0,0,1,36.114546432794015,21.742961518121284,0.03030126353506986,0.7422808445933486,0.7567491288540572,0,0.02810639490766154,0.0021948686274083184,1.369924602508545,0.9589472217559815,,,0,0.155,3.952382506853892,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
34,Round-Robin,2,edge_2,0,0,0.3,0,0,1,36.22062162938964,34.15524645272073,0.0377112906128983,0.742587226702903,0.7613500712242451,0,0.03557066066399282,0.002140629948905477,1.5936238288879394,1.1155366802215576,,,0,0.155,5.827266228979987,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
35,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.8955407117668,40.81408130642569,0.05071539994166471,0.7434382881183316,0.7550855674639909,0,0.046932436635049514,0.0037829633066151953,1.2890417385101318,0.9023292169570922,,,0,0.155,10.835710453374666,3,edge_3,0,0,0.0,0.8,0.8794891263696158,0.845,1.0,0.7431683117823253,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
36,Round-Robin,1,edge_1,0,0,0.3,0,1,1,35.488166417818974,27.639057184220885,0.027825493896202338,0.7418723351139429,0.7395329816274484,1,0.02690077958297181,0.0009247143132305272,0.5328702545166015,0.37300917816162105,,,0,0.155,3.8543549093950773,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
37,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.90743201935144,30.41772412173662,0.036382978243366317,0.7442212646205258,0.7520163705752679,1,0.03508221315782379,0.0013007650855425244,1.1398164463043212,0.7978715124130248,,,0,0.155,5.958220626952707,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
38,Round-Robin,3,edge_3,0,0,0.3,0,0,1,36.25972494333801,40.25577610000046,0.05126114755782862,0.7420425473970287,0.7644230602292748,0,0.0476403859386623,0.0036207616191663177,1.743033494949341,1.2201234464645385,,,0,0.155,10.543413488155146,3,edge_3,0,0,0.0,0.8,0.9007334712232165,0.845,1.0,0.7611197831836178,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
39,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.70307171333968,26.958431098038087,0.02870335524022833,0.7412595708948343,0.7488283772530365,1,0.027433664360303964,0.001269690879924368,0.9848152351379394,0.6893706645965576,,,0,0.155,3.9407816792938375,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
40,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.995703522791324,34.51971223750921,0.03867569094521427,0.7551829356512464,0.7517919950959987,1,0.03700464444624144,0.0016710464989728245,1.128907241821289,0.7902350692749023,,,0,0.155,6.177522000579335,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
41,Round-Robin,3,edge_3,0,0,0.3,0,1,1,36.557872119620555,46.55144859988015,0.054284178602588884,0.745889344994766,0.7700201423006305,0,0.049170555601612036,0.005113623000976847,2.015165338516235,1.4106157369613646,,,0,0.155,10.435359773008948,3,edge_3,0,0,0.0,0.8,0.7853219012332663,0.845,1.0,0.66359700654211,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
42,Round-Robin,1,edge_1,0,0,0.3,0,0,1,36.00790819042483,25.696951519670694,0.03039566790079016,0.749429760482949,0.7564372002685391,1,0.029098362752987043,0.0012973051478031164,1.3547585391998291,0.9483309774398804,,,0,0.155,3.9154226239311254,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
43,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.8881761424168,33.59588350112354,0.0377620886383342,0.7559999546100579,0.7468893118364005,1,0.03674076794856446,0.0010213206897697385,0.890537281036377,0.6233760967254638,,,0,0.155,6.241983741761666,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
44,Round-Robin,3,edge_3,0,0,0.3,0,0,1,35.50101448538558,41.63453992964668,0.04671900209288629,0.7483404018712003,0.7360100063280038,0,0.04597037336714496,0.0007486287257413269,0.3615821170806885,0.2531074819564819,,,0,0.155,10.933065682781482,3,edge_3,0,0,0.0,0.8,0.8526818008647287,0.845,1.0,0.7205161217306957,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
45,Round-Robin,1,edge_1,0,0,0.3,0,0,1,35.431909465418656,23.935597598932763,0.028498544467890435,0.7498723124189719,0.7365735676140359,1,0.027836815433623405,0.0006617290342670299,0.3889826393127441,0.2722878475189209,,,0,0.155,3.9254133817696113,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
46,Round-Robin,2,edge_2,0,0,0.3,0,0,1,35.83408543467695,35.340556176158955,0.036476408434858935,0.7481361471314975,0.747476418451628,1,0.03539714425883835,0.0010792641760205845,0.9190825843811035,0.6433578090667724,,,0,0.155,6.314026182182773,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
47,Round-Robin,3,edge_3,0,0,0.3,0,0,1,36.17720576127869,45.92394663739777,0.052925454412086265,0.7504510341814633,0.7614988730992213,0,0.0493008134149812,0.0036246409971050653,1.60085862159729,1.1206010351181028,,,0,0.155,10.821677960164244,3,edge_3,0,0,0.0,0.8,0.7877634308506511,0.845,1.0,0.6656600990688002,1,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
48,Round-Robin,1,edge_1,0,0,0.3,0,1,1,35.64720477362786,23.261640334449936,0.029948663320409394,0.7519829447292348,0.7492458901802933,1,0.028980643181994482,0.0009680201384149124,1.0051148414611817,0.7035803890228272,,,0,0.155,4.031956850410032,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134987.0381,0.19778,0.244653,0.207099,0.256142,0.0,0.0
