task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
191,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.187633676062866,31.147416725563282,0.030662863796949675,0.7405787217624914,0.7636898724986682,1,0.02832797708293083,0.0023348867140188453,1.7073856830596923,1.1951699781417846,,,0,0.155,9.409759683952542,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
192,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.528709579396576,31.39558036627828,0.030700264717631823,0.7406468066757257,0.7711729652725909,1,0.02883649529723388,0.0018637694203979445,2.0712159442901608,1.4498511610031128,,,0,0.155,9.41216736509724,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
193,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.89206939528132,29.412483770128798,0.029275852255054125,0.7409531887852799,0.7520060206653193,1,0.02760210312226929,0.0016737491327848415,1.1393132305145264,0.7975192613601684,,,0,0.155,10.011432004565783,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
194,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.5226433127579,33.148588478171895,0.04015042201267596,0.7408851038720458,0.7717316338596548,1,0.03613437329897933,0.0040160487136966265,2.0983785820007324,1.4688650074005123,,,0,0.155,5.516024792431668,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
195,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.84135170360263,29.346413445708198,0.028687837423720643,0.74071489158896,0.7533308095310444,1,0.027656663610505627,0.0010311738132150162,1.2037248706817627,0.8426074094772339,,,0,0.155,9.625621573222695,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
196,Centralized-DQN,1,edge_1,0,0,0.3,0,1,1,35.845586536171005,30.07821600571114,0.027814818546544103,0.7410212736985143,0.7424700638751884,1,0.02697601803230209,0.0008388005142420142,0.6756720924377442,0.4729704647064209,,,0,0.155,9.89251762624189,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
197,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.06603104059248,31.019026545502033,0.03663030940666658,0.7407489340455772,0.7597331332696328,1,0.035110384843040354,0.00151992456362623,1.5150078105926514,1.060505467414856,,,0,0.155,5.405924852608955,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
198,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.66660218993026,32.809083129552164,0.029352810115918768,0.7407829765021943,0.7540915406618484,1,0.027717024381934085,0.0016357857339846828,1.240711851119995,0.8684982957839965,,,0,0.155,9.996631202117557,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
199,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.21232352483619,33.77510302350476,0.03701116162000943,0.7409872312418971,0.7609567032485678,0,0.035254547469799946,0.0017566141502094864,1.574498157501221,1.1021487102508545,,,0,0.155,5.530795881524202,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
200,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.75619974745449,30.655587598144013,0.029348527805751017,0.7409531887852799,0.7573718648469623,1,0.02795982606771216,0.0013887017380388585,1.4002022171020507,0.9801415519714356,,,0,0.155,10.343033178828922,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
201,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.125665569313824,25.788768544469637,0.039443672973809706,0.7405446793058743,0.7684871528528068,1,0.035803716364815816,0.0036399566089938967,1.940630922317505,1.3584416456222534,,,0,0.155,5.520713752366481,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
202,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.000591955978386,29.65794493925095,0.02980174839075032,0.7409531887852799,0.7641623574801323,1,0.028412525576590162,0.0013892228141601634,1.7303580474853515,1.2112506332397457,,,0,0.155,10.365648200514773,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
203,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.97287233423778,29.42787815575932,0.03739442903543035,0.7407489340455772,0.7584420519300582,1,0.035002794731409145,0.002391634304021205,1.4522350406646731,1.016564528465271,,,0,0.155,5.505181539076981,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
204,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.41932295766285,32.2764797722464,0.030708549003019694,0.7406468066757257,0.7730414541342812,0,0.028961061221346562,0.0017474877816731338,2.1620624446868897,1.5134437112808228,,,0,0.155,9.961244466813886,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
205,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.14031041547056,35.765956677396176,0.039534688031235006,0.7405106368492571,0.7738043513200366,1,0.03624078788539234,0.003293900145842666,2.1991547393798827,1.5394083175659183,,,0,0.155,5.6764676849402536,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
206,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.855268478134434,29.71102941095125,0.03015824348584557,0.7405787217624914,0.7592064213976631,1,0.028029080342863832,0.002129163142981733,1.4893989181518554,1.0425792427062988,,,0,0.155,10.28125149029631,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
207,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.07983462410329,36.86351368647392,0.030688855144973864,0.7408851038720458,0.7651145605719555,0,0.028466360420003514,0.0022224947249703518,1.776654453277588,1.2436581172943115,,,0,0.155,10.392860531181519,1,edge_1,0,0,0.0,0.8,0.978741064429293,0.845,1.0,0.8270361994427525,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
208,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.46032071914936,31.011042360226035,0.027736209871309998,0.7409191463286628,0.744114820228553,0,0.027071200411797443,0.0006650094595125503,0.7556406497955322,0.5289484548568726,,,0,0.155,10.786686196489816,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
209,Centralized-DQN,1,edge_1,0,0,0.3,0,1,1,36.0580349699782,32.868784934936336,0.029426031053233513,0.7407489340455772,0.7592146262404247,1,0.028053740739151744,0.0013722903140817658,1.4897978401184082,1.0428584880828855,,,0,0.155,10.47201613322351,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
210,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.4822883598344,32.82775781877493,0.030756098173680864,0.7410893586117486,0.7703426908909691,1,0.028843838529395663,0.0019122596442852048,2.030847749710083,1.421593424797058,,,0,0.155,10.580754244073443,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
211,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.87799675814664,27.807023193720852,0.028497395861766774,0.7407489340455772,0.7509198707203152,1,0.02750075703781112,0.0009966388239556567,1.0865042877197266,0.7605530014038085,,,0,0.155,10.664339749926151,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
212,Centralized-DQN,1,edge_1,0,0,0.3,0,1,1,36.33003330015613,31.55201559157515,0.030124019075975225,0.7409872312418971,0.7668748406406483,1,0.028598180468645318,0.0015258386073299087,1.8622398090362549,1.3035678663253782,,,0,0.155,10.514116267768676,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
213,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.74346397160877,33.72615351773473,0.037216313539232944,0.74071489158896,0.7526634368789782,1,0.03451521512545985,0.0027010984137730907,1.1712770080566406,0.8198939056396484,,,0,0.155,5.64898381250156,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
214,Centralized-DQN,1,edge_1,0,0,0.3,0,1,1,36.246452119304685,26.38721617007629,0.030418788676897124,0.7409191463286628,0.7613760217119857,1,0.028221947177359617,0.002196841499537502,1.594885549545288,1.1164198846817015,,,0,0.155,10.23607862038696,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
215,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.716217901528296,24.542562405522947,0.03465466247511327,0.7409191463286628,0.7433722788202803,1,0.03377712206405742,0.0008775404110558488,0.7195380592346191,0.5036766414642333,,,0,0.155,5.934573017254628,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
216,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.988991658079975,26.55052914298285,0.028268151025483707,0.7408510614154286,0.749555271400453,1,0.02742425179388258,0.0008438992316011253,1.0201570510864255,0.7141099357604979,,,0,0.155,9.742725448557042,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
217,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.13120305581694,31.351705766066214,0.030065669809785645,0.7409531887852799,0.7646783991335654,1,0.028446928353485695,0.0016187414562999509,1.7554481506347657,1.228813705444336,,,0,0.155,9.735026464530195,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
218,Centralized-DQN,1,edge_1,0,0,0.3,0,1,1,36.334349745395535,34.212588543068755,0.031161502177344876,0.7409872312418971,0.7709421475304564,1,0.0288693342612992,0.002292167916045673,2.059993515014648,1.4419954605102536,,,0,0.155,10.152255117700166,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
219,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.36440183333709,27.30718758161417,0.03815210184591937,0.74071489158896,0.7663696253390254,1,0.03565739749713045,0.002494704348788916,1.8376760864257813,1.2863732604980471,,,0,0.155,4.959740786003833,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
220,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.017673012187245,32.360976229379766,0.03732339860415808,0.74071489158896,0.7531335829996944,1,0.03455439396885287,0.0027690046353052123,1.1941356563568115,0.8358949594497679,,,0,0.155,5.265589306888916,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
221,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.80420732406698,27.312312927080725,0.02873124249705898,0.7409531887852799,0.7526778707724587,1,0.027646893129411917,0.0010843493676470646,1.1719787883758546,0.8203851518630981,,,0,0.155,9.726594896559488,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
222,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.966261626877056,34.758964541503936,0.029283934093164182,0.7407829765021943,0.7549679708636925,1,0.027775453062057028,0.0015084810311071586,1.283324155807495,0.8983269090652465,,,0,0.155,9.445774041516811,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
223,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.026437791792155,32.79720378515986,0.029019306654804726,0.7412255284382172,0.7542368744559049,1,0.027789408159141098,0.0012298984956636248,1.247778024673462,0.8734446172714233,,,0,0.155,9.601229923047267,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
224,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.07305993408346,34.96724009951765,0.029719248132235438,0.7406127642191086,0.7563749172149473,0,0.027845136078703536,0.0018741120535319003,1.351730318069458,0.9462112226486206,,,0,0.155,10.041895274030896,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
225,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.810207565210675,26.0556281831779,0.03576046757185121,0.7409872312418971,0.7509087817272319,1,0.03441722067635528,0.0013432468954959257,1.0859651374816894,0.7601755962371826,,,0,0.155,5.550923493427737,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
226,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.167594817558715,30.811913303746486,0.030674121004464417,0.7414297831779201,0.7650499449343302,1,0.028539215612494024,0.0021349053919703935,1.7735128211975095,1.2414589748382567,,,0,0.155,9.516390828605813,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
227,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.35387978605469,30.008213795562288,0.030146066126636582,0.7411234010683657,0.7634440920498548,1,0.028388754621342133,0.0017573115052944507,1.6954357624053955,1.1868050336837768,,,0,0.155,10.055734425348867,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
228,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.76491434632648,23.680119415483993,0.03509241224222375,0.7409872312418971,0.7449104969674466,1,0.03391736361303985,0.0011750486291839009,0.794326696395874,0.5560286874771118,,,0,0.155,5.2087443991765685,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
229,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.380762277178405,31.60384251918689,0.03222740434152535,0.7411574435249829,0.7691546208324747,0,0.028774279221537555,0.003453125119987799,1.9730834197998048,1.381158393859863,,,0,0.155,9.6240747755111,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
230,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.393124046823786,32.16124100299017,0.03737385737113254,0.7413616982646858,0.7640827024422226,1,0.03558135927122333,0.0017924980999092066,1.7264851951599118,1.2085396366119383,,,0,0.155,5.1562203651850025,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
231,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.31799020787228,26.617603882681195,0.030280337086145588,0.7417361652874743,0.7668471309075162,1,0.02870243214289328,0.0015779049432523124,1.860892553329468,1.3026247873306274,,,0,0.155,9.715603019088224,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
232,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.124281314397095,32.821533278942496,0.03792666962696407,0.7410212736985143,0.7594957585184455,1,0.0351388304273157,0.00278783919964837,1.5034665775299072,1.0524266042709352,,,0,0.155,5.216836079642978,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
233,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.2511496934349,36.58567981872743,0.030464694979000086,0.7414638256345372,0.7594119249539916,0,0.028168170295158883,0.00229652468384121,1.4993905639648435,1.0495733947753905,,,0,0.155,9.416360197419516,1,edge_1,0,0,0.0,0.8,0.9908562550443222,0.845,1.0,0.8372735355124522,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
234,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.37384716985788,32.4729190040895,0.03821809893682235,0.74071489158896,0.7696667356163862,1,0.03593215668691052,0.002285942249911825,1.9979825973510743,1.3985878181457518,,,0,0.155,5.188929160969156,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
235,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.43894192643504,28.532841661615592,0.0303652975118501,0.7415319105477715,0.7663078116659914,1,0.02863754143866705,0.0017277560731830475,1.8346706867218017,1.284269480705261,,,0,0.155,9.764127113115828,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
236,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.22589911403075,29.89801267297376,0.030003722015395282,0.7414297831779201,0.7633220138753891,0,0.02842402020856461,0.0015797018068306665,1.6895002841949462,1.1826501989364624,,,0,0.155,10.187588694381862,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
237,Centralized-DQN,1,edge_1,0,0,0.3,0,1,0,36.705646035423854,37.928190887293724,0.03296642029270778,0.7410893586117486,0.7727074807466325,0,0.02900149118643989,0.003964929106267889,2.145824556350708,1.5020771894454954,,,0,0.155,10.31646939050066,1,edge_1,0,0,0.0,0.8,0.9677668556482762,0.845,1.0,0.8177629930227934,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
238,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.96669102607944,30.998412640623652,0.037845540536778334,0.7411574435249829,0.7549853261754874,0,0.034787074472172996,0.003058466064605323,1.2841679763793945,0.8989175834655758,,,0,0.155,4.931859659930058,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
239,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.291723789337006,27.336458114351625,0.031201458052884837,0.7414978680911544,0.7645746299392069,1,0.028517173308860663,0.002684284744024175,1.7504028606414794,1.2252820024490356,,,0,0.155,10.174621851947986,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
240,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.17314214812718,31.307823966621218,0.031047570358659918,0.7412936133514515,0.7667724466352117,1,0.028634758333803075,0.002412812024856845,1.857261381149292,1.3000829668045042,,,0,0.155,10.056706105423471,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
241,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.26260809036845,30.788772372389232,0.030452552355202937,0.7407489340455772,0.7663966632675565,1,0.028532543207627208,0.0019200091475757336,1.8389906787872317,1.287293475151062,,,0,0.155,9.789029585323208,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
242,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.754216262905366,31.5025527244263,0.029196308552260974,0.7408851038720458,0.7486021366088182,1,0.027365532155794358,0.0018307763964666157,0.9738153457641602,0.6816707420349121,,,0,0.155,9.828470154339533,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
243,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.943391266041395,36.84017154331189,0.03219101510540609,0.7418042502007086,0.7847867079274211,1,0.02990804930692846,0.002282965798477625,2.7331202793121343,1.9131841955184936,,,0,0.155,9.791706663563957,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
244,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.304093111664756,25.44509305329972,0.037335919764332814,0.7418042502007086,0.7634618402447491,1,0.03560798932677125,0.001727930437561562,1.6962986850738526,1.1874090795516967,,,0,0.155,5.128782080909916,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
245,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.717190686502654,34.16806485679749,0.03328664555437556,0.7421787172234973,0.7771188043557632,1,0.029449905230379655,0.0038367403239959056,2.360304460525513,1.6522131223678589,,,0,0.155,9.596021143912589,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
246,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.44305642883788,34.08579934959289,0.037945817514170636,0.7410893586117486,0.768993190011737,1,0.03594233975514191,0.0020034777590287253,1.965234603881836,1.3756642227172848,,,0,0.155,5.162251041563163,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
247,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.5671865201447,31.31724764683541,0.03577955456128221,0.7423489295065829,0.7452579474419061,1,0.034187451886949584,0.0015921026743326335,0.8112198448181153,0.5678538913726806,,,0,0.155,5.398067399405153,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
248,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.79389388951129,25.361419914566067,0.028899248983660617,0.7425531842462858,0.751596497799499,1,0.02780146762152376,0.0010977813621368595,1.1194021034240722,0.7835814723968505,,,0,0.155,9.825648559588151,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
249,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.84238212648369,28.24846765898204,0.029078822108112024,0.7418723351139429,0.7544730266207921,1,0.02789678258252806,0.0011820395255839641,1.2592598152160646,0.8814818706512452,,,0,0.155,9.744934708664061,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
250,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.08923499196228,30.975003425502372,0.02865683040876572,0.7402723396529372,0.7519899844443102,0,0.027504580413786776,0.0011522499949789375,1.1385335445404052,0.7969734811782836,,,0,0.155,9.83219225615261,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
251,Centralized-DQN,1,edge_1,0,0,0.3,0,1,1,35.75954059013946,24.75920930178112,0.027734502952352563,0.74047659439264,0.7416575702489173,1,0.02684468888888516,0.0008898140634674037,0.6361684036254883,0.44531788253784177,,,0,0.155,9.807753116293169,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
252,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,35.67837347400518,28.11149612526151,0.03431367497693706,0.7401702122830857,0.7402284182547224,1,0.03338250994635663,0.0009311650305804344,0.5666825962066651,0.3966778173446655,,,0,0.155,5.5238658581630204,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
253,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,35.81182146597117,27.377651472793502,0.0279978514291005,0.7404085094794057,0.7443820342844205,0,0.027016674461877183,0.0009811769672233156,0.7686326789855957,0.5380428752899171,,,0,0.155,9.775067228234716,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
254,Centralized-DQN,1,edge_1,0,0,0.3,0,0,1,36.284908363806146,33.57574137844192,0.029622226954409355,0.7403404245661714,0.7615123446939069,1,0.02814904979313475,0.0014731771612746048,1.601513614654541,1.1210595302581787,,,0,0.155,9.806606286206906,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
255,Centralized-DQN,2,edge_2,0,0,0.3,0,0,1,36.21678773813455,29.037609949845386,0.036240504198531184,0.74047659439264,0.7567016482547767,1,0.03480953427826139,0.001430969920269786,1.3676160812377929,0.9573312568664548,,,0,0.155,5.4165253960921325,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134974.6332,0.16305,0.311125,0.17293699999999998,0.335923,0.0,0.003684
