task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean
10,Local-Only,0,terminal,0,0,0.3,0,0,1,35.4750542876774,52.361382613234106,0.05869650284691514,0.5466496265258822,0.474889762724487,0,0.05869650284691514,0.0,0.6399539947509766,0.44796779632568356,,,0,0.155,12.999169340106993,0,terminal,0,0,0.0,0.8,0.6775041551082198,0.845,1.0,0.5724910110664457,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
11,Local-Only,0,terminal,0,0,0.3,0,0,1,36.43278484372693,58.19630558721174,0.06014360925398973,0.5423829719632002,0.4853913180959632,0,0.06014360925398973,0.0,1.865367202758789,1.3057570419311524,,,0,0.155,12.465081012435371,0,terminal,0,0,0.0,0.8,0.6260326059551931,0.845,1.0,0.5289975520321382,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
12,Local-Only,0,terminal,0,0,0.3,0,0,1,35.65762109945663,54.284890945570524,0.05832483828983622,0.545197148376884,0.4753779869925957,0,0.05832483828983622,0.0,0.6969242668151856,0.4878469867706299,,,0,0.155,13.068166961894523,0,terminal,0,0,0.0,0.8,0.656860877462372,0.845,1.0,0.5550474414557043,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
13,Local-Only,0,terminal,0,0,0.3,0,0,1,35.84989011391578,57.636238829099284,0.060604557266058304,0.5459687773935393,0.4825553042082841,0,0.060604557266058304,0.0,1.5344363307952882,1.0741054315567016,,,0,0.155,13.26827026603882,0,terminal,0,0,0.0,0.8,0.6220025949336574,0.845,1.0,0.5255921927189405,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
14,Local-Only,0,terminal,0,0,0.3,0,0,1,35.35340036530016,56.56890504242262,0.05791132202227291,0.5447432489553221,0.474468517456822,0,0.05791132202227291,0.0,0.5907994174957275,0.4135595922470092,,,0,0.155,13.281044898080758,0,terminal,0,0,0.0,0.8,0.624961723031189,0.845,1.0,0.5280926559613547,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
15,Local-Only,0,terminal,0,0,0.3,0,1,0,35.96725785322477,66.14717621076059,0.06123678314637993,0.548238274501349,0.4819763823960993,0,0.06123678314637993,0.0,1.466882677078247,1.0268178739547729,,,0,0.155,13.315026850742349,0,terminal,0,0,0.0,0.8,0.5437459301153621,0.845,1.0,0.45946531094748094,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
16,Local-Only,0,terminal,0,0,0.3,0,0,1,35.36346110252257,57.623666440776304,0.058879445248544306,0.5449928936371812,0.47761404455546747,0,0.058879445248544306,0.0,0.9578469944000244,0.670492896080017,,,0,0.155,13.232636737825718,0,terminal,0,0,0.0,0.8,0.613696824357193,0.845,1.0,0.518573816581828,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
17,Local-Only,0,terminal,0,0,0.3,0,0,1,36.50324041042136,58.46672419940195,0.06184165010319534,0.5473304756582251,0.4852713700814877,0,0.06184165010319534,0.0,1.851370620727539,1.2959594345092773,,,0,0.155,13.563842641531718,0,terminal,0,0,0.0,0.8,0.6243421520577469,0.845,1.0,0.5275691184887961,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
18,Local-Only,0,terminal,0,0,0.3,0,0,1,35.59852967913749,57.887035106421216,0.05920785269799145,0.5456056578562898,0.4780209730296072,0,0.05920785269799145,0.0,1.0053309631347656,0.7037316741943358,,,0,0.155,13.871141359644334,0,terminal,0,0,0.0,0.8,0.6149655033064332,0.845,1.0,0.5196458502939361,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
19,Local-Only,0,terminal,0,0,0.3,0,0,1,35.525930956250924,56.68550135520047,0.059194848930791,0.545174453405806,0.47851353656699613,0,0.059194848930791,0.0,1.0628075790405274,0.7439653053283691,,,0,0.155,14.305479730672051,0,terminal,0,0,0.0,0.8,0.6267198861599499,0.845,1.0,0.5295783038051577,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
20,Local-Only,0,terminal,0,0,0.3,0,0,1,35.79995407435488,51.64553089863024,0.05955645456121407,0.5427914814426059,0.48278370020107864,0,0.05955645456121407,0.0,1.5610875701904297,1.0927612991333007,,,0,0.155,13.991830671633528,0,terminal,0,0,0.0,0.8,0.6931859049841692,0.845,1.0,0.585742089711623,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
21,Local-Only,0,terminal,0,0,0.3,0,0,1,35.78412816110282,54.40860655151114,0.05796049794586119,0.5420652423681068,0.47799165398937077,0,0.05796049794586119,0.0,1.001909761428833,0.7013368330001831,,,0,0.155,13.663278363691209,0,terminal,0,0,0.0,0.8,0.6576924209081578,0.845,1.0,0.5557500956673933,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
22,Local-Only,0,terminal,0,0,0.3,0,0,1,36.11322654729131,63.54543431743295,0.0597321264811647,0.5418155976862478,0.4846309546106357,0,0.0597321264811647,0.0,1.7766413497924805,1.2436489448547363,,,0,0.155,13.334379281723201,0,terminal,0,0,0.0,0.8,0.5683056058267284,0.845,1.0,0.4802182369235855,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
23,Local-Only,0,terminal,0,0,0.3,0,0,1,35.60560139966399,63.818437137866496,0.058619154225309354,0.5436311953724954,0.478386556589057,0,0.058619154225309354,0.0,1.0479904460906981,0.7335933122634887,,,0,0.155,13.96745545437022,0,terminal,0,0,0.0,0.8,0.5579202969628584,0.845,1.0,0.4714426509336153,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
24,Local-Only,0,terminal,0,0,0.3,0,0,1,35.824141232356496,59.81856234308789,0.05896385092289027,0.5439262299965106,0.4792488229432555,0,0.05896385092289027,0.0,1.1486072158813476,0.8040250511169433,,,0,0.155,14.438338299918177,0,terminal,0,0,0.0,0.8,0.5988800103032904,0.845,1.0,0.5060536087062804,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
25,Local-Only,0,terminal,0,0,0.3,0,1,0,35.85263478482273,72.80436991821895,0.05968231532497932,0.5419971574548725,0.48422610791347837,0,0.05968231532497932,0.0,1.7294003009796142,1.2105802106857297,,,0,0.155,14.53234642837083,0,terminal,0,0,0.0,0.8,0.49245168696736125,0.845,1.0,0.41612167548742024,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
26,Local-Only,0,terminal,0,0,0.3,0,0,1,35.740934565032184,59.11428252193697,0.058919557519917336,0.5428368713847621,0.4804523304830379,0,0.058919557519917336,0.0,1.2890429878234864,0.9023300914764404,,,0,0.155,15.049561663300254,0,terminal,0,0,0.0,0.8,0.604607432252416,0.845,1.0,0.5108932802532915,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
27,Local-Only,0,terminal,0,0,0.3,0,0,1,35.61510366137596,61.425617931625304,0.05927642848043568,0.5427007015582935,0.481897081910832,0,0.05927642848043568,0.0,1.4576292037963867,1.0203404426574707,,,0,0.155,15.054319474285009,0,terminal,0,0,0.0,0.8,0.5798086345833786,0.845,1.0,0.4899382962229549,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
28,Local-Only,0,terminal,0,0,0.3,0,0,1,36.32995011382289,64.17883880042834,0.060069892553440356,0.5433815506906364,0.4838798207561344,0,0.060069892553440356,0.0,1.6889924907684326,1.1822947435379028,,,0,0.155,15.446572702203875,0,terminal,0,0,0.0,0.8,0.5660736590575463,0.845,1.0,0.47833224190362655,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
29,Local-Only,0,terminal,0,0,0.3,0,0,1,35.93032058915645,59.25497101725783,0.05862945477907114,0.5426780065872154,0.47961483026266344,0,0.05862945477907114,0.0,1.191316146850586,0.8339213027954101,,,0,0.155,16.570370146158435,0,terminal,0,0,0.0,0.8,0.6063680392096025,0.845,1.0,0.512380993132114,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
30,Local-Only,0,terminal,0,0,0.3,0,0,1,35.764571530731956,45.00720887567347,0.057422347770167116,0.5412255284382173,0.47711933148853963,0,0.057422347770167116,0.0,0.9001195526123047,0.6300836868286133,,,0,0.155,0.0,0,terminal,0,0,0.0,0.8,0.7946409569526275,0.845,1.0,0.6714716086249702,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
31,Local-Only,0,terminal,0,0,0.3,0,1,0,35.803635009043944,60.805884482892544,0.05742458130725675,0.5410212736985144,0.47738262683134547,0,0.05742458130725675,0.0,0.930843152999878,0.6515902070999146,,,0,0.155,7.943945559585871,0,terminal,0,0,0.0,0.8,0.5888185874365026,0.845,1.0,0.4975517063838447,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
32,Local-Only,0,terminal,0,0,0.3,0,0,1,35.784438726335885,55.116174134327665,0.05755203704439007,0.5411347485539049,0.4776959823232978,0,0.05755203704439007,0.0,0.9674082088470459,0.6771857461929321,,,0,0.155,14.949169375338109,0,terminal,0,0,0.0,0.8,0.6492547657448612,0.845,1.0,0.5486202770544076,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
33,Local-Only,0,terminal,0,0,0.3,0,0,1,36.114546432794015,55.94972286353473,0.058652928771421364,0.5415205630622325,0.48114547035585714,0,0.058652928771421364,0.0,1.369924602508545,0.9589472217559815,,,0,0.155,13.74869278318547,0,terminal,0,0,0.0,0.8,0.6454821326082331,0.845,1.0,0.5454324020539569,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
34,Local-Only,0,terminal,0,0,0.3,0,0,1,36.22062162938964,52.17440094095711,0.05926119454017262,0.5417248178019354,0.48306252967676877,0,0.05926119454017262,0.0,1.5936238288879394,1.1155366802215576,,,0,0.155,13.539458202945978,0,terminal,0,0,0.0,0.8,0.694222089303498,0.845,1.0,0.5866176654614559,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
35,Local-Only,0,terminal,0,0,0.3,0,0,1,35.8955407117668,59.59702671676613,0.058728916765076314,0.5422921920788878,0.48045231977666286,0,0.058728916765076314,0.0,1.2890417385101318,0.9023292169570922,,,0,0.155,12.905312612703108,0,terminal,0,0,0.0,0.8,0.6023042203491082,0.845,1.0,0.5089470661949964,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
36,Local-Only,0,terminal,0,0,0.3,0,1,0,35.488166417818974,64.46032850740328,0.05654905938312234,0.5412482234092953,0.47397207567810345,0,0.05654905938312234,0.0,0.5328702545166015,0.37300917816162105,,,0,0.155,13.443623264726366,0,terminal,0,0,0.0,0.8,0.5505427483780687,0.845,1.0,0.46520862237946803,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
37,Local-Only,0,terminal,0,0,0.3,0,0,1,35.90743201935144,57.80230654905256,0.05855353831190397,0.542814176413684,0.4791734877396949,0,0.05855353831190397,0.0,1.1398164463043212,0.7978715124130248,,,0,0.155,13.452877060048918,0,terminal,0,0,0.0,0.8,0.6212110582279178,0.845,1.0,0.5249233442025905,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
38,Local-Only,0,terminal,0,0,0.3,0,0,1,36.25972494333801,55.462279602220406,0.05949261808605542,0.5413616982646858,0.48434294176219783,0,0.05949261808605542,0.0,1.743033494949341,1.2201234464645385,,,0,0.155,13.580945088915145,0,terminal,0,0,0.0,0.8,0.6537727118934789,0.845,1.0,0.5524379415499896,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
39,Local-Only,0,terminal,0,0,0.3,0,0,1,35.70307171333968,56.94501345156976,0.05749054388831561,0.5408397139298896,0.4778451571887652,0,0.05749054388831561,0.0,0.9848152351379394,0.6893706645965576,,,0,0.155,13.297951059787982,0,terminal,0,0,0.0,0.8,0.6269745066212726,0.845,1.0,0.5297934580949754,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
40,Local-Only,0,terminal,0,0,0.3,0,0,1,35.995703522791324,49.079232561915475,0.061085084413157346,0.550121957100831,0.4790799979566661,0,0.061085084413157346,0.0,1.128907241821289,0.7902350692749023,,,0,0.155,0.0,0,terminal,0,0,0.0,0.8,0.7334202603388563,0.845,1.0,0.6197401199863336,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
41,Local-Only,0,terminal,0,0,0.3,0,1,0,36.557872119620555,66.35616781008898,0.06104319710051896,0.5439262299965106,0.4866750592919294,0,0.06104319710051896,0.0,2.015165338516235,1.4106157369613646,,,0,0.155,9.599727808344744,0,terminal,0,0,0.0,0.8,0.5509340476720869,0.845,1.0,0.46553927028291336,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
42,Local-Only,0,terminal,0,0,0.3,0,0,1,36.00790819042483,64.45010952593778,0.06028461747735099,0.5462865069886327,0.48101550011189126,0,0.06028461747735099,0.0,1.3547585391998291,0.9483309774398804,,,0,0.155,18.255379974050634,0,terminal,0,0,0.0,0.8,0.5586942901304697,0.845,1.0,0.47209667516024684,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
43,Local-Only,0,terminal,0,0,0.3,0,0,1,35.8881761424168,55.50544395551773,0.06070374245659355,0.5506666364067052,0.47703721326516685,0,0.06070374245659355,0.0,0.890537281036377,0.6233760967254638,,,0,0.155,17.463257149369667,0,terminal,0,0,0.0,0.8,0.6465703827389927,0.845,1.0,0.5463519734144489,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
44,Local-Only,0,terminal,0,0,0.3,0,0,1,35.50101448538558,60.54908852008042,0.05764726117488054,0.5455602679141336,0.47250416930333494,0,0.05764726117488054,0.0,0.3615821170806885,0.2531074819564819,,,0,0.155,15.40655251709364,0,terminal,0,0,0.0,0.8,0.5863179009476266,0.845,1.0,0.4954386263007445,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
45,Local-Only,0,terminal,0,0,0.3,0,0,1,35.431909465418656,62.63313296991611,0.05807045578606429,0.5465815416126479,0.4727389865058483,0,0.05807045578606429,0.0,0.3889826393127441,0.2722878475189209,,,0,0.155,15.34716813862948,0,terminal,0,0,0.0,0.8,0.5657055265371649,0.845,1.0,0.4780211699239043,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
46,Local-Only,0,terminal,0,0,0.3,0,0,1,35.83408543467695,60.98000837874351,0.05893734981670602,0.545424098087665,0.47728184102151167,0,0.05893734981670602,0.0,0.9190825843811035,0.6433578090667724,,,0,0.155,15.590927005803584,0,terminal,0,0,0.0,0.8,0.5876366105447772,0.845,1.0,0.4965529359103367,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
47,Local-Only,0,terminal,0,0,0.3,0,0,1,36.17720576127869,61.48267316134519,0.061113443170583925,0.5469673561209756,0.48312453045800885,0,0.061113443170583925,0.0,1.60085862159729,1.1206010351181028,,,0,0.155,15.549812592149463,0,terminal,0,0,0.0,0.8,0.5884130259974396,0.845,1.0,0.49720900696783643,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
48,Local-Only,0,terminal,0,0,0.3,0,1,0,35.64720477362786,66.53016540388079,0.06004137429118901,0.5479886298194899,0.4780191209084555,0,0.06004137429118901,0.0,1.0051148414611817,0.7035803890228272,,,0,0.155,15.573142795589648,0,terminal,0,0,0.0,0.8,0.5358051427833744,0.845,1.0,0.45275534565195136,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
49,Local-Only,0,terminal,0,0,0.3,0,0,1,35.75236788591834,52.73748233957162,0.05863862801757905,0.5446070791288535,0.47723625115171536,0,0.05863862801757905,0.0,0.9137627601623535,0.6396339321136474,,,0,0.155,14.97093163726481,0,terminal,0,0,0.0,0.8,0.6779308814120525,0.845,1.0,0.5728515947931844,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
50,Local-Only,0,terminal,0,0,0.3,0,0,1,35.65210203740667,43.29267705518646,0.05714518935478635,0.5406127642191086,0.4768954352789226,0,0.05714518935478635,0.0,0.87399338722229,0.611795371055603,,,0,0.155,0.0,0,terminal,0,0,0.0,0.8,0.8235134545262673,0.845,1.0,0.6958688690746959,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
51,Local-Only,0,terminal,0,0,0.3,0,0,1,36.10992490194793,44.33083837344491,0.058609245917909294,0.5412709183803734,0.4813015160170664,0,0.058609245917909294,0.0,1.3881333732604981,0.9716933612823486,,,0,0.155,7.301139153741992,0,terminal,0,0,0.0,0.8,0.8145554252269346,0.845,1.0,0.6882993343167597,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
52,Local-Only,0,terminal,0,0,0.3,0,0,1,36.49469070932087,57.954481866027756,0.05975797500001232,0.5412255284382173,0.48546085730941535,0,0.05975797500001232,0.0,1.8734816455841063,1.3114371519088743,,,0,0.155,11.534144284610592,0,terminal,0,0,0.0,0.8,0.6297130012081712,0.845,1.0,0.5321074860209046,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
53,Local-Only,0,terminal,0,0,0.3,0,0,1,35.83682608241305,57.04875521437646,0.057700808651483255,0.540930493814202,0.4784826279161163,0,0.057700808651483255,0.0,1.0592008876800536,0.7414406213760375,,,0,0.155,12.956993180979351,0,terminal,0,0,0.0,0.8,0.6281789312973836,0.845,1.0,0.5308111969462891,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
54,Local-Only,0,terminal,0,0,0.3,0,0,1,36.07368137579139,58.25508686464693,0.05893417593269322,0.5410893586117487,0.48268893006636143,0,0.05893417593269322,0.0,1.5500289630889892,1.0850202741622923,,,0,0.155,13.285802217733648,0,terminal,0,0,0.0,0.8,0.6192365906106528,0.845,1.0,0.5232549190660016,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
55,Local-Only,0,terminal,0,0,0.3,0,0,1,35.81103542051523,52.94376739059063,0.0575799235368793,0.5411120535828268,0.4778239456531784,0,0.0575799235368793,0.0,0.982340087890625,0.6876380615234374,,,0,0.155,13.613422692375941,0,terminal,0,0,0.0,0.8,0.676397566427804,0.845,1.0,0.5715559436314944,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
56,Local-Only,0,terminal,0,0,0.3,0,0,1,36.01934146943398,52.4207718891695,0.058266780446081766,0.5412709183803734,0.4800784250462538,0,0.058266780446081766,0.0,1.2454124355316163,0.8717887048721313,,,0,0.155,13.152322106150692,0,terminal,0,0,0.0,0.8,0.6871196316145018,0.845,1.0,0.5806160887142541,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
57,Local-Only,0,terminal,0,0,0.3,0,0,1,35.512119244005,49.63216809095917,0.0567921476453183,0.5415432580333106,0.47447145476307,0,0.0567921476453183,0.0,0.5911421680450439,0.4137995176315307,,,0,0.155,12.822981083805393,0,terminal,0,0,0.0,0.8,0.7155061044063834,0.845,1.0,0.604602658223394,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
58,Local-Only,0,terminal,0,0,0.3,0,0,1,36.25498121898361,54.81468351588386,0.05946432561735964,0.5412028334671392,0.4844404782280748,0,0.05946432561735964,0.0,1.7544149017333985,1.228090431213379,,,0,0.155,12.367241588532384,0,terminal,0,0,0.0,0.8,0.6614100254446943,0.845,1.0,0.5588914715007667,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
59,Local-Only,0,terminal,0,0,0.3,0,0,1,35.74683004727828,57.6051115970201,0.0571799490775276,0.5412936133514515,0.47616851573042707,0,0.0571799490775276,0.0,0.7891700649261475,0.5524190454483032,,,0,0.155,12.294828603074063,0,terminal,0,0,0.0,0.8,0.6205496188836037,0.845,1.0,0.5243644279566452,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
60,Local-Only,0,terminal,0,0,0.3,0,0,1,35.937503019778994,51.071692992771744,0.05821589948853717,0.5404085094794058,0.480974718466947,0,0.05821589948853717,0.0,1.3499997806549073,0.944999846458435,,,0,0.155,13.01602000694363,0,terminal,0,0,0.0,0.8,0.7036677445735994,0.845,1.0,0.5945992441646915,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
61,Local-Only,0,terminal,0,0,0.3,0,0,1,35.56388788680457,56.84195045859376,0.056308390616409965,0.5405446793058744,0.47399197449769265,0,0.056308390616409965,0.0,0.5351922225952148,0.37463455581665034,,,0,0.155,12.287640064667617,0,terminal,0,0,0.0,0.8,0.6256626945395006,0.845,1.0,0.528684976885878,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
62,Local-Only,0,terminal,0,0,0.3,0,0,1,35.833132408087415,56.489504653999376,0.05793216788740118,0.5412482234092953,0.4789117489076708,0,0.05793216788740118,0.0,1.1092744731903077,0.7764921312332154,,,0,0.155,12.327219123857208,0,terminal,0,0,0.0,0.8,0.6343325654485179,0.845,1.0,0.5360110178039976,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
63,Local-Only,0,terminal,0,0,0.3,0,1,0,36.203031624115084,68.6824930579198,0.05896695910423738,0.5404765943926401,0.48357196809576203,0,0.05896695910423738,0.0,1.6530695533752442,1.1571486873626708,,,0,0.155,12.258219038405144,0,terminal,0,0,0.0,0.8,0.5271071274827654,0.845,1.0,0.44540552272293676,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
64,Local-Only,0,terminal,0,0,0.3,0,0,1,35.82557748114013,55.80409354942257,0.05812045631526181,0.5404992893637182,0.48052037513557305,0,0.05812045631526181,0.0,1.2969830322265625,0.9078881225585937,,,0,0.155,13.050177481179759,0,terminal,0,0,0.0,0.8,0.6419883417586815,0.845,1.0,0.5424801487860859,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
65,Local-Only,0,terminal,0,0,0.3,0,0,1,35.717962734972396,53.54548847345053,0.05708728654445996,0.5406354591901867,0.4766602708139093,0,0.05708728654445996,0.0,0.8465523433685302,0.5925866403579712,,,0,0.155,13.362187505091704,0,terminal,0,0,0.0,0.8,0.6670583041311209,0.845,1.0,0.5636642669907971,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
66,Local-Only,0,terminal,0,0,0.3,0,0,1,35.72599394117703,56.47987886446596,0.057609931787135624,0.5409758837563582,0.47810133025860807,0,0.057609931787135624,0.0,1.0147077465057373,0.710295422554016,,,0,0.155,13.668767501688997,0,terminal,0,0,0.0,0.8,0.6325437422928657,0.845,1.0,0.5344994622374715,1,,,153221.3644,0.0,0.0,0.0,0.0,0.0,0.215128
